,last_scraped,id,host_id,host_is_superhost,zipcode,latitude,longitude,property_type,room_type,accommodates,bathrooms,beds,price,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,occ_rate,monthly_income,multi_listing_host,neighborhood
93549,2021-02-20,3379848,17050462,1,37211.0,36.12451,-86.71123,Guest suite,Entire home/apt,3,1.0,2.0,128.0,2.0,7.0,21,34,64,86,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1.0,0.26564383561643834,1034.24,0,South_Nashville
93550,2021-02-20,3398939,17145199,1,37203.0,36.17413,-86.7822,Condominium,Entire home/apt,6,1.0,1.0,146.0,1.0,1125.0,0,0,0,296,96.0,10.0,9.0,10.0,10.0,10.0,9.0,1,5.0,0.13150684931506848,584.0,1,Downtown
93551,2021-02-20,3464176,17453866,1,37207.0,36.17866,-86.76966999999998,House,Entire home/apt,8,2.5,3.0,364.0,2.0,1125.0,1,3,4,42,99.0,10.0,10.0,10.0,10.0,9.0,10.0,0,1.0,0.06838356164383562,757.1200000000001,0,East_Nashville
93552,2021-02-20,3498020,3298595,0,37203.0,36.15615,-86.80048000000002,Guest suite,Private room,1,1.0,1.0,80.0,30.0,90.0,29,59,89,1,80.0,8.0,8.0,10.0,10.0,10.0,10.0,0,2.0,0.03945205479452055,96.0,1,North_Nashville
93553,2021-02-20,3571432,7894194,0,37203.0,36.15117,-86.79539,Apartment,Entire home/apt,4,1.0,1.0,63.0,1.0,30.0,28,58,88,648,91.0,9.0,9.0,10.0,10.0,10.0,9.0,1,17.0,0.39452054794520547,756.0,1,Downtown
93554,2021-02-20,3578360,11006332,1,37206.0,36.16369,-86.74046,House,Entire home/apt,4,2.0,2.0,120.0,2.0,1125.0,2,21,33,89,94.0,10.0,9.0,10.0,10.0,10.0,9.0,0,1.0,0.39452054794520547,1440.0,0,East_Nashville
93555,2021-02-20,3595967,14103090,1,37203.0,36.13955,-86.76488,House,Entire home/apt,7,2.5,3.0,361.0,3.0,9.0,1,22,29,51,99.0,10.0,10.0,10.0,10.0,9.0,10.0,0,1.0,0.12624657534246575,1386.24,0,South_Nashville
93556,2021-02-20,3615228,39713,0,37209.0,36.1504,-86.84701,Guest suite,Entire home/apt,1,1.0,1.0,60.0,30.0,1000.0,30,60,90,49,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1.0,0.7,1277.5,0,West_Nashville
93557,2021-02-20,3643239,16246720,1,37203.0,36.16428,-86.77653000000002,Other,Hotel room,5,7.0,4.0,63.0,1.0,1125.0,0,0,0,181,93.0,10.0,10.0,10.0,10.0,10.0,10.0,1,15.0,0.3037808219178082,582.12,1,Downtown
93558,2021-02-19,3648549,931636,1,37215.0,36.10373,-86.79625,Apartment,Entire home/apt,4,1.0,4.0,102.0,2.0,15.0,0,0,0,113,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1.0,0.28142465753424656,873.12,0,Midtown
93559,2021-02-20,3686152,15586733,1,37203.0,36.1269,-86.78371,House,Entire home/apt,10,3.0,5.0,309.0,2.0,28.0,7,29,40,202,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,17.0,0.13150684931506848,1236.0,1,South_Nashville
93560,2021-02-20,3696753,18830581,1,37206.0,36.17069,-86.75593,Condominium,Entire home/apt,6,2.0,3.0,107.0,3.0,1125.0,7,34,59,260,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,2.0,0.5917808219178082,1926.0000000000002,1,East_Nashville
93561,2021-02-20,3703925,441439,0,37209.0,36.14127,-86.82559,Guest suite,Entire home/apt,3,1.0,0.0,111.0,1.0,1125.0,25,49,77,486,96.0,10.0,9.0,10.0,10.0,10.0,9.0,1,4.0,0.7,2363.3749999999995,1,West_Nashville
93562,2021-02-19,3704256,3568608,1,37206.0,36.18188,-86.72623,House,Entire home/apt,4,1.0,2.0,194.0,2.0,60.0,0,0,0,113,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,2.0,0.30509589041095886,1800.32,1,East_Nashville
93563,2021-02-20,3710914,10259524,1,37207.0,36.18081,-86.77149,House,Entire home/apt,6,2.0,3.0,102.0,1.0,180.0,1,12,31,451,98.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5.0,0.7,2171.75,1,East_Nashville
93564,2021-02-20,3717911,16246720,1,37203.0,36.1647,-86.77615,Other,Hotel room,1,7.0,8.0,34.0,1.0,1125.0,0,0,0,643,95.0,10.0,10.0,10.0,10.0,10.0,10.0,1,15.0,0.7,723.9166666666666,1,Downtown
93565,2021-02-19,3741091,3906442,0,37206.0,36.18582,-86.73763000000002,House,Entire home/apt,8,3.0,4.0,414.0,3.0,120.0,0,0,0,222,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1.0,0.5582465753424658,7029.720000000001,0,East_Nashville
93566,2021-02-21,3742359,13976860,1,37206.0,36.16937,-86.73648,House,Entire home/apt,2,1.0,1.0,99.0,2.0,1125.0,10,10,15,268,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1.0,0.13150684931506848,395.99999999999994,0,East_Nashville
93567,2021-02-20,3760692,14171282,1,37218.0,36.28628,-86.89658,Other,Private room,4,1.0,4.0,85.0,1.0,1125.0,21,51,81,222,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1.0,0.36821917808219173,951.9999999999999,0,Whites_Creek
93568,2021-02-20,3760928,19112532,1,37206.0,36.19123,-86.74158,Guest suite,Private room,2,1.0,1.0,89.0,1.0,1125.0,0,0,2,304,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1.0,0.5063013698630137,1370.6,0,East_Nashville
93569,2021-02-20,3789558,19451333,0,37205.0,36.13111,-86.8813,House,Entire home/apt,6,1.0,3.0,200.0,3.0,1125.0,30,60,89,37,94.0,9.0,10.0,10.0,9.0,9.0,9.0,1,3.0,0.09271232876712328,563.9999999999999,1,West_Nashville
93570,2021-02-19,3793659,9633722,1,37203.0,36.17136,-86.79406,House,Entire home/apt,10,2.0,7.0,128.0,2.0,1125.0,9,34,64,149,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,3.0,0.6575342465753424,2560.0,1,Downtown
93571,2021-02-20,3811909,11543228,1,37206.0,36.18235,-86.72676,House,Entire home/apt,2,1.0,1.0,89.0,2.0,14.0,18,47,77,276,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1.0,0.45895890410958906,1242.44,0,East_Nashville
93572,2021-02-20,3861690,19743617,0,37221.0,36.05274,-87.03498,Apartment,Entire home/apt,3,1.0,1.0,95.0,2.0,1125.0,0,0,4,160,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1.0,0.28010958904109584,809.3999999999999,0,Bellevue
93573,2021-02-21,3867817,19969236,1,37209.0,36.1221,-86.8422,House,Entire home/apt,5,1.5,2.0,249.0,30.0,1125.0,30,60,90,8,98.0,10.0,10.0,10.0,10.0,10.0,9.0,0,2.0,0.19726027397260273,1494.0,1,West_Nashville
93574,2021-02-20,3895594,20164535,0,37211.0,36.07588,-86.71173,House,Entire home/apt,4,2.0,2.0,105.0,30.0,60.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0,Southeast_Nashville
93575,2021-02-20,3905148,19204818,1,37206.0,36.17377000000001,-86.74145,Guest suite,Private room,2,1.0,1.0,104.0,1.0,1125.0,8,29,55,382,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1.0,0.13150684931506848,416.0,0,East_Nashville
93576,2021-02-20,3907104,593556,1,37206.0,36.17526,-86.75061,House,Entire home/apt,4,1.0,2.0,143.0,1.0,1125.0,7,7,22,90,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,11.0,0.15123287671232874,657.8,1,East_Nashville
93577,2021-02-20,3949381,8025232,0,37212.0,36.12581,-86.80926,Condominium,Entire home/apt,2,1.0,3.0,100.0,30.0,365.0,17,17,28,7,91.0,9.0,9.0,10.0,10.0,9.0,9.0,0,1.0,0.17753424657534245,540.0,0,Midtown
93578,2021-02-20,3952633,7096686,1,37203.0,36.12385,-86.77719,Apartment,Entire home/apt,2,1.0,1.0,146.0,27.0,1125.0,0,0,0,24,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,2.0,0.5503561643835616,2444.04,1,South_Nashville
93579,2021-02-19,4033107,9081613,0,37203.0,36.16185,-86.78039,Guest suite,Private room,2,1.0,1.0,132.0,1.0,1125.0,0,0,0,85,95.0,9.0,9.0,10.0,10.0,10.0,9.0,0,1.0,0.14334246575342466,575.5200000000001,0,Downtown
93580,2021-02-20,4033674,14657565,0,37203.0,36.12644,-86.77843,Apartment,Entire home/apt,3,1.0,1.0,70.0,1.0,1125.0,13,38,57,662,93.0,9.0,9.0,10.0,10.0,10.0,9.0,1,2.0,0.26301369863013696,560.0,1,South_Nashville
93581,2021-02-20,4047679,2800334,1,37203.0,36.14275,-86.79486999999997,Apartment,Entire home/apt,3,1.0,2.0,72.0,30.0,180.0,0,10,40,97,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,2.0,0.7,1533.0,1,South_Nashville
93582,2021-02-20,4067086,9596278,0,37203.0,36.14392,-86.76227,House,Entire home/apt,6,1.0,3.0,84.0,1.0,365.0,14,31,41,597,94.0,10.0,9.0,10.0,10.0,9.0,9.0,0,4.0,0.7,1788.5,1,South_Nashville
93583,2021-02-20,4100639,17145199,1,37203.0,36.17105,-86.78033,Condominium,Entire home/apt,4,1.0,1.0,82.0,1.0,1125.0,29,59,80,288,94.0,10.0,10.0,10.0,10.0,10.0,10.0,1,5.0,0.5260273972602739,1311.9999999999998,1,Downtown
93584,2021-02-20,4110237,16949507,1,37203.0,36.15962,-86.80651,Condominium,Entire home/apt,3,1.0,1.0,96.0,1.0,89.0,20,46,73,18,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1.0,0.18410958904109587,537.5999999999999,0,North_Nashville
93585,2021-02-20,4169295,2275056,0,37212.0,36.12465,-86.79689,House,Entire home/apt,12,4.5,5.0,729.0,2.0,1125.0,29,55,79,71,98.0,10.0,10.0,10.0,10.0,10.0,9.0,1,5.0,0.12624657534246575,2799.36,1,Midtown
93586,2021-02-21,4170603,16831211,1,37203.0,36.12609000000001,-86.77792,Condominium,Entire home/apt,4,1.0,2.0,69.0,3.0,1125.0,1,1,1,277,95.0,10.0,9.0,10.0,10.0,10.0,10.0,1,1.0,0.5917808219178082,1242.0,0,South_Nashville
93587,2021-02-20,4178988,9551442,1,37206.0,36.1748,-86.73808000000002,Guest suite,Entire home/apt,4,1.0,3.0,68.0,1.0,1125.0,3,26,56,584,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,6.0,0.13150684931506848,272.0,1,East_Nashville
93588,2021-02-20,4197716,12122804,1,37206.0,36.18111,-86.73229,Apartment,Entire home/apt,6,1.0,1.0,104.0,1.0,30.0,9,28,37,513,97.0,10.0,10.0,10.0,10.0,10.0,9.0,1,3.0,0.13150684931506848,416.0,1,East_Nashville
93589,2021-02-20,4227049,7153613,0,37206.0,36.18729,-86.73623,House,Entire home/apt,4,2.5,0.0,295.0,2.0,1125.0,29,59,89,65,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1.0,0.1130958904109589,1014.8,0,East_Nashville
93590,2021-02-20,4252199,22066344,1,37207.0,36.18327,-86.75205,House,Entire home/apt,8,3.0,4.0,224.0,2.0,1125.0,0,0,17,330,98.0,10.0,10.0,10.0,10.0,10.0,9.0,1,5.0,0.13150684931506848,895.9999999999999,1,East_Nashville
93591,2021-02-20,4258496,22098214,1,37211.0,36.0628,-86.75482,Guest suite,Private room,2,1.0,1.0,79.0,1.0,1125.0,0,0,0,84,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1.0,0.1551780821917808,372.88,0,Southeast_Nashville
93592,2021-02-19,4266652,22149003,0,37211.0,36.08643,-86.73305,Guest suite,Private room,2,1.0,1.0,68.0,2.0,1125.0,0,0,0,21,86.0,9.0,9.0,9.0,9.0,8.0,9.0,0,2.0,0.04208219178082192,87.04,1,Southeast_Nashville
93593,2021-02-20,4275484,22196890,0,37203.0,36.13807,-86.76732,House,Entire home/apt,10,2.0,4.0,139.0,2.0,1125.0,21,51,81,242,93.0,9.0,9.0,10.0,10.0,10.0,9.0,1,1.0,0.39452054794520547,1668.0,0,South_Nashville
93594,2021-02-20,4278005,21259075,1,37209.0,36.1484,-86.84671,Guest suite,Entire home/apt,2,1.0,1.0,45.0,30.0,180.0,17,17,26,105,93.0,10.0,9.0,10.0,10.0,10.0,10.0,0,1.0,0.7,958.1249999999999,0,West_Nashville
93595,2021-02-20,4278864,21984552,1,37206.0,36.17296,-86.75134,Guest suite,Private room,2,1.0,1.0,97.0,2.0,29.0,5,7,8,401,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1.0,0.6812054794520548,2009.8400000000001,0,East_Nashville
93596,2021-02-20,4302855,6675690,1,37212.0,36.13751,-86.81267,House,Entire home/apt,10,2.5,4.0,202.0,2.0,1125.0,0,0,5,113,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,85.0,0.2551232876712329,1567.5200000000002,1,Midtown
93597,2021-02-21,4302984,22335489,0,37211.0,36.11888,-86.73169,Guest suite,Private room,2,2.0,1.0,100.0,1.0,1125.0,30,60,90,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0,South_Nashville
93598,2021-02-20,4303083,6675690,1,37206.0,36.17144,-86.74783000000002,House,Entire home/apt,10,2.0,4.0,174.0,2.0,365.0,4,21,21,119,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,85.0,0.27879452054794523,1475.5200000000002,1,East_Nashville
93599,2021-02-20,4351066,16587828,0,37203.0,36.12679,-86.77831,Apartment,Entire home/apt,2,1.0,1.0,50.0,2.0,100.0,13,38,65,360,94.0,10.0,10.0,10.0,10.0,10.0,10.0,0,4.0,0.39452054794520547,600.0,1,South_Nashville
93600,2021-02-20,4358798,16922948,0,37216.0,36.19241,-86.72529,Apartment,Entire home/apt,4,1.0,2.0,62.0,2.0,1125.0,5,5,28,89,93.0,9.0,10.0,10.0,10.0,10.0,9.0,0,3.0,0.5260273972602739,991.9999999999999,1,East_Nashville
93601,2021-02-20,4365735,16922948,0,37216.0,36.19229,-86.7253,House,Entire home/apt,8,1.0,3.0,195.0,2.0,1125.0,0,5,35,75,90.0,10.0,9.0,10.0,10.0,9.0,9.0,0,3.0,0.12887671232876713,764.4000000000001,1,East_Nashville
93602,2021-02-19,4387520,5137374,0,37206.0,36.1723,-86.73499,House,Entire home/apt,2,1.0,1.0,125.0,2.0,1125.0,20,50,80,119,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1.0,0.20383561643835615,774.9999999999999,0,East_Nashville
93603,2021-02-19,4404303,22862844,1,37212.0,36.13361,-86.80678,Apartment,Entire home/apt,4,1.0,2.0,99.0,2.0,29.0,0,0,0,290,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1.0,0.5102465753424658,1536.48,0,Midtown
93604,2021-02-20,4436799,23029956,0,37203.0,36.15259,-86.79593,Apartment,Entire home/apt,8,1.0,5.0,67.0,1.0,1125.0,19,40,59,579,90.0,9.0,9.0,10.0,10.0,10.0,9.0,1,4.0,0.7,1426.5416666666667,1,Downtown
93605,2021-02-20,4438136,10389445,1,37209.0,36.13354,-86.82565,Apartment,Entire home/apt,6,1.0,4.0,259.0,30.0,130.0,22,52,82,164,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1.0,0.7,5514.541666666666,0,West_Nashville
93606,2021-02-20,4474214,15586733,1,37206.0,36.18626,-86.72628,House,Entire home/apt,6,1.0,2.0,107.0,2.0,28.0,7,30,52,214,95.0,10.0,10.0,10.0,10.0,10.0,10.0,0,17.0,0.26301369863013696,856.0,1,East_Nashville
93607,2021-02-20,4476315,23224852,1,37203.0,36.14555,-86.7896,Other,Entire home/apt,4,1.0,3.0,188.0,2.0,1125.0,15,34,54,311,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1.0,0.5260273972602739,3008.0,0,Downtown
93608,2021-02-20,4485271,23271865,0,37203.0,36.17332,-86.78052,Condominium,Entire home/apt,4,1.0,2.0,99.0,2.0,90.0,15,33,46,148,94.0,10.0,10.0,10.0,10.0,9.0,10.0,0,2.0,0.39452054794520547,1188.0,1,Downtown
93609,2021-02-20,4490882,7096686,1,37203.0,36.12529,-86.77814000000002,Apartment,Entire home/apt,2,1.0,1.0,146.0,28.0,1125.0,0,0,0,25,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,2.0,0.6075616438356164,2698.08,1,South_Nashville
93610,2021-02-20,4491931,23301240,1,37206.0,36.17614,-86.74306,House,Entire home/apt,6,2.0,3.0,139.0,2.0,20.0,5,13,20,203,95.0,10.0,9.0,10.0,10.0,10.0,10.0,0,1.0,0.38268493150684935,1617.9600000000003,0,East_Nashville
93611,2021-02-20,4494569,23314330,1,37203.0,36.1809,-86.79249,House,Entire home/apt,12,3.5,4.0,436.0,2.0,1125.0,26,44,63,94,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,5.0,0.13150684931506848,1743.9999999999998,1,Downtown
93612,2021-02-19,4511965,13221453,0,37206.0,36.1711,-86.74226999999998,Apartment,Entire home/apt,8,2.0,2.0,300.0,2.0,1125.0,0,0,0,15,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,5.0,0.0263013698630137,240.00000000000003,1,East_Nashville
93613,2021-02-20,4531756,23496125,0,37215.0,36.08877,-86.79513,House,Entire home/apt,11,4.0,12.0,528.0,2.0,1125.0,29,59,89,14,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1.0,0.03945205479452055,633.6,0,Midtown
93614,2021-02-20,4540367,19783399,0,37212.0,36.12873,-86.79423,House,Entire home/apt,6,3.5,3.0,600.0,1.0,1125.0,30,60,90,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0,Midtown
93615,2021-02-20,4559286,23636518,1,37211.0,36.05031,-86.73662,Guest suite,Private room,2,1.0,1.0,77.0,1.0,1125.0,30,60,90,145,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1.0,0.2866849315068493,671.4399999999999,0,Southeast_Nashville
93616,2021-02-19,4582359,23752681,0,37211.0,36.07836,-86.73331,House,Entire home/apt,3,1.0,1.0,116.0,1.0,60.0,0,0,0,368,95.0,9.0,9.0,10.0,10.0,10.0,9.0,1,2.0,0.7,2469.833333333333,1,Southeast_Nashville
93617,2021-02-20,4604518,8008453,1,37203.0,36.12443,-86.76344,House,Entire home/apt,16,2.5,7.0,181.0,2.0,1125.0,11,34,62,219,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,3.0,0.13150684931506848,723.9999999999999,1,South_Nashville
93618,2021-02-20,4625481,83323910,0,37203.0,36.17394,-86.77991,Condominium,Entire home/apt,4,1.0,4.0,196.0,2.0,1125.0,30,60,90,87,96.0,10.0,10.0,10.0,10.0,10.0,9.0,0,2.0,0.16832876712328768,1003.5200000000001,1,Downtown
93619,2021-02-19,4688417,9244640,1,37207.0,36.18992,-86.74922,House,Entire home/apt,6,1.5,3.0,245.0,2.0,1125.0,0,0,0,25,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1.0,0.09336986301369862,695.8,0,East_Nashville
93620,2021-02-20,4688669,24241984,0,37203.0,36.15594,-86.76575,Condominium,Entire home/apt,6,2.0,3.0,214.0,2.0,182.0,13,23,30,50,93.0,10.0,9.0,10.0,10.0,9.0,9.0,1,13.0,0.08810958904109589,573.5200000000001,1,Downtown
93621,2021-02-20,4786007,4067187,1,37206.0,36.18464,-86.72886,Apartment,Entire home/apt,2,1.0,1.0,55.0,31.0,365.0,0,4,34,173,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1.0,0.7,1171.0416666666667,0,East_Nashville
93622,2021-02-20,4787052,24675632,1,37206.0,36.18504,-86.74595,Apartment,Entire home/apt,2,1.0,1.0,75.0,1.0,60.0,27,57,84,379,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1.0,0.39452054794520547,900.0,0,East_Nashville
93623,2021-02-19,4796367,7267223,0,37216.0,36.20229000000001,-86.70199000000002,House,Entire home/apt,4,1.0,2.0,149.0,1.0,14.0,0,0,0,77,96.0,10.0,9.0,10.0,10.0,9.0,9.0,0,1.0,0.14991780821917805,679.4399999999998,0,East_Nashville
93624,2021-02-20,4806588,17145199,1,37203.0,36.17068,-86.77854,Condominium,Entire home/apt,4,1.0,1.0,72.0,1.0,100.0,22,50,77,338,94.0,10.0,10.0,10.0,10.0,10.0,10.0,1,5.0,0.7,1533.0,1,Downtown
93625,2021-02-20,4809998,24774248,1,37207.0,36.19208,-86.76113000000002,House,Entire home/apt,6,1.0,3.0,151.0,2.0,31.0,27,51,81,101,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1.0,0.2972054794520548,1365.04,0,East_Nashville
93626,2021-02-20,4810344,4983840,1,37212.0,36.13279,-86.79113000000002,Guest suite,Entire home/apt,4,1.0,1.0,75.0,1.0,1125.0,2,20,38,228,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1.0,0.4076712328767123,930.0,0,Midtown
93627,2021-02-21,4857128,24987037,1,37215.0,36.09474,-86.79189000000002,Guest suite,Entire home/apt,4,1.0,2.0,67.0,3.0,1125.0,0,0,0,367,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1.0,0.7,1426.5416666666667,0,Midtown
93628,2021-02-20,4861360,25006117,1,37206.0,36.17808,-86.73524,House,Entire home/apt,4,1.0,3.0,190.0,2.0,1125.0,0,0,0,54,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1.0,0.09731506849315068,562.4,0,East_Nashville
93629,2021-02-20,4878145,25092986,1,37076.0,36.21325,-86.59431,House,Entire home/apt,8,3.5,4.0,377.0,3.0,14.0,0,17,36,19,95.0,10.0,9.0,10.0,10.0,9.0,10.0,0,2.0,0.06312328767123287,723.84,1,Donelson
93630,2021-02-20,4917247,18167773,0,37206.0,36.17777,-86.74039,House,Entire home/apt,4,1.0,2.0,89.0,2.0,90.0,9,24,40,305,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1,3.0,0.5391780821917808,1459.6,1,East_Nashville
93631,2021-02-20,4924659,25366040,0,37209.0,36.1497,-86.84371,House,Entire home/apt,10,1.0,6.0,100.0,1.0,90.0,22,44,66,345,95.0,9.0,10.0,10.0,10.0,10.0,9.0,0,1.0,0.5260273972602739,1600.0,0,West_Nashville
93632,2021-02-20,4935632,25430263,0,37203.0,36.12435,-86.76406999999998,Guest suite,Private room,4,1.0,2.0,38.0,30.0,1125.0,30,60,90,261,94.0,9.0,9.0,10.0,10.0,10.0,9.0,1,10.0,0.7,809.0833333333333,1,South_Nashville
93633,2021-02-20,4949787,25467486,0,37203.0,36.12334,-86.76343,House,Entire home/apt,14,2.0,6.0,88.0,2.0,1125.0,6,27,52,143,97.0,10.0,9.0,10.0,10.0,10.0,10.0,1,1.0,0.2735342465753425,732.1600000000001,0,South_Nashville
93634,2021-02-20,4958707,9596278,0,37203.0,36.14595,-86.7877,Condominium,Entire home/apt,4,1.0,2.0,96.0,1.0,1125.0,19,38,56,540,95.0,10.0,8.0,10.0,10.0,10.0,9.0,0,4.0,0.5260273972602739,1535.9999999999998,1,Downtown
93635,2021-02-20,4963269,9629632,1,37206.0,36.18807,-86.74441999999998,Apartment,Entire home/apt,2,1.0,1.0,60.0,2.0,1125.0,15,25,35,222,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1.0,0.26301369863013696,480.0,0,East_Nashville
93636,2021-02-21,5014393,6216127,0,37215.0,36.04394,-86.83424000000002,House,Entire home/apt,4,1.0,3.0,138.0,90.0,180.0,8,38,68,74,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1.0,0.7,2938.25,0,Midtown
93637,2021-02-20,5039858,25350815,1,37216.0,36.19762,-86.73347,Guest suite,Private room,2,1.5,1.0,85.0,1.0,7.0,30,60,90,81,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1.0,0.14597260273972604,377.4000000000001,0,East_Nashville
93638,2021-02-20,5042356,8540073,1,37207.0,36.19563,-86.76534000000002,Guest suite,Private room,2,1.0,1.0,56.0,10.0,29.0,25,49,79,107,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,3.0,0.7,1192.3333333333333,1,East_Nashville
93639,2021-02-20,5061506,22933775,1,37209.0,36.15814,-86.84145,House,Entire home/apt,10,2.5,5.0,273.0,2.0,1125.0,0,0,21,153,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,14.0,0.27879452054794523,2315.04,1,West_Nashville
93640,2021-02-20,5070014,26179993,1,37214.0,36.17458,-86.68806,Guest suite,Private room,4,1.0,2.0,99.0,2.0,30.0,0,20,50,110,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1.0,0.2012054794520548,605.88,0,Donelson
93641,2021-02-20,5093759,21018265,1,37203.0,36.17467,-86.78192,Apartment,Entire home/apt,4,1.5,3.0,114.0,2.0,1125.0,0,0,0,56,97.0,10.0,10.0,10.0,10.0,9.0,10.0,0,1.0,0.09994520547945206,346.56,0,Downtown
93642,2021-02-20,5101476,23630584,1,37203.0,36.14108,-86.79089,Guest suite,Entire home/apt,4,1.0,1.0,139.0,5.0,1125.0,30,60,85,370,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,2.0,0.7,2959.5416666666665,1,South_Nashville
93643,2021-02-20,5102074,26248043,0,37138.0,36.24147,-86.61309,House,Entire home/apt,12,4.5,5.0,2750.0,60.0,60.0,28,58,88,5,95.0,9.0,9.0,10.0,10.0,10.0,10.0,0,1.0,0.27616438356164386,23100.0,0,Donelson
93644,2021-02-20,5171277,21109138,1,37212.0,36.12778,-86.79775,House,Entire home/apt,7,2.0,3.0,165.0,2.0,1125.0,21,31,31,100,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,2.0,0.18410958904109587,924.0,1,Midtown
93645,2021-02-20,5174212,14318200,0,37207.0,36.20266,-86.74684,Guest suite,Entire home/apt,4,1.0,1.0,76.0,1.0,30.0,8,28,57,815,96.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.7,1618.1666666666665,0,East_Nashville
93646,2021-02-20,5209891,26952016,1,37216.0,36.22973,-86.71275,House,Entire home/apt,4,1.0,3.0,186.0,1.0,364.0,10,17,19,85,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,2.0,0.13150684931506848,744.0,1,East_Nashville
93647,2021-02-20,5212573,26945569,1,37221.0,36.05609000000001,-86.97052,Other,Entire home/apt,6,1.0,3.0,110.0,1.0,29.0,11,18,18,209,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,2.0,0.13150684931506848,440.0,1,Bellevue
93648,2021-02-20,5217231,16087739,0,37206.0,36.17429,-86.74939,House,Entire home/apt,8,2.5,0.0,325.0,1.0,1125.0,0,0,0,111,94.0,10.0,8.0,10.0,10.0,10.0,10.0,0,1.0,0.20383561643835615,2014.9999999999998,0,East_Nashville
93649,2021-02-20,5261347,26604311,1,37203.0,36.11869,-86.7833,Guest suite,Entire home/apt,3,1.0,2.0,122.0,2.0,29.0,4,18,29,122,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1.0,0.22093150684931506,819.8399999999999,0,South_Nashville
93650,2021-02-21,5317695,6855810,1,37203.0,36.13721,-86.79316,House,Entire home/apt,8,1.0,4.0,178.0,2.0,365.0,0,0,0,170,94.0,10.0,10.0,10.0,10.0,10.0,10.0,1,45.0,0.30772602739726024,1666.08,1,South_Nashville
